Fecha;Twitter;Portal;;;
29/03/2018;Jony Cava, Gerente General de #Casinelli e Hipermercado Cerámico, nos cuenta que su primer trabajo fue en una fábri… https://t.co/WWahJzGvCq;aptitusempleos;;;
29/03/2018;El @MTPE_Peru inició el concurso para reconocer las mejores prácticas laborales en el país, como incentivo a la mej… https://t.co/YPXyWZu7yi;aptitusempleos;;;
29/03/2018;Durantes los meses de marzo hasta abril, todas las empresas deberán distribuir utilidades en beneficio de sus trabajadores. #NoticiasAptitus;aptitusempleos;;;
29/03/2018;Para la empresa ETNA, sus trabajadores son muy importantes. Por ello, ofrecen programas de capacitación, con la fin… https://t.co/W5D0cedSMi;aptitusempleos;;;
29/03/2018;Los colaboradores de ETNA cuentan con capacidad de adaptación, ímpetu para realizar sus labores, y efectuar comunic… https://t.co/cME0D0RZRW;aptitusempleos;;;
29/03/2018;Nieuwland manifiesta que en la selección de nuevos talentos en ETNA, se enfocan en tres pilares: Conocimientos sobr… https://t.co/hgn4MqmeSk;aptitusempleos;;;
29/03/2018;Para llegar a ser una de las empresas nacionales más destacadas de la región, ETNA cree fielmente en las capacidade… https://t.co/7yZiT4CAZn;aptitusempleos;;;
29/03/2018;Jeroen Nieuwland, Gerente de Gestión Humana, Seguridad y Medio Ambiente de ETNA, nos cuenta que los valores que los… https://t.co/VNA2eUyLlN;aptitusempleos;;;
28/03/2018;Si buscas chamba, debes tener en cuenta qué es lo que revisa un reclutador de tu CV: Lo primero es el nombre, cargo… https://t.co/KjqGwJFpnb;aptitusempleos;;;
28/03/2018;El informe de la Autoridad Nacional del Servicio Civil (Servir), la participación de las mujeres con educación univ… https://t.co/6RQQFl68sd;aptitusempleos;;;
28/03/2018;Los procesos de selección, en la actualidad, buscan evaluar tres aspectos en el candidato ideal: El poder hacer, el… https://t.co/hcgurKWmPZ;aptitusempleos;;;
28/03/2018;Para Kiana Stenning, los dos elementos más importantes del Currículum Vitae son: La experiencia y trayectoria. #AptitusDominical;aptitusempleos;;;
28/03/2018;Por otro lado, Mónica Berger, gerente de Desarrollo de Talento de @LHHDBMPERU, precisa que el CV todavía tiene impo… https://t.co/73ZoZj3ivQ;aptitusempleos;;;
28/03/2018;Kiana Stenning, Managing Consultant de @Korn_Ferry, comenta que el CV es una herramienta indispensable. Aunque, muc… https://t.co/DZIAC3V9rS;aptitusempleos;;;
28/03/2018;¿Crees que el CV ha perdido importancia hoy en día? Muchos profesionales  postulan a diversas empresas y no saben p… https://t.co/BTbtCNILgB;aptitusempleos;;;
26/03/2018;Según el estudio realizado por la consultora @MPGrpSolutions a 732 personas, el 74% de jóvenes peruanos prefieren u… https://t.co/pgZTmaIILh;aptitusempleos;;;
26/03/2018;La @MineduPeru, convocó más de 100 puestos laborales con remuneraciones mensuales, entre los S/.3.800 a S/.12.000. #NoticiasAptitus;aptitusempleos;;;
24/03/2018;El último consejo para mejorar la redacción de experiencia en tu CV es tener que asumir el rol del reclutador. Revi… https://t.co/YiSufdg4Fa;aptitusempleos;;;
24/03/2018;No debe faltar en la redacción de tu CV la cuantificación de resultados. Las primeras líneas deben cuantificar los… https://t.co/fyaPYen7OE;aptitusempleos;;;
24/03/2018;Otro consejos es que debes pulir esa lista al momento de redactar tu experiencia en tu CV. Considerar los puntos má… https://t.co/WhgSwQKM1L;aptitusempleos;;;
24/03/2018;Un consejo para mejorar la redacción de tu experiencia en CV es armar una lista separada. Se debe hacer una lista d… https://t.co/NDzfdqe8Vj;aptitusempleos;;;
24/03/2018;¿Piensas redactar tu experiencia en tu CV y no sabe cómo empezar? Te contamos que un error frecuente es revelar las… https://t.co/eTR7yeh5TQ;aptitusempleos;;;
24/03/2018;La quinta clave para implementar la flexibilidad laboral es tener “Software de gestión de talento”. Puede ser el Of… https://t.co/COK1t4vxUV;aptitusempleos;;;
24/03/2018;La cuarta clave para implementar la flexibilidad laboral es “Proveer las herramientas necesarias”. La tecnología va… https://t.co/hYtJcNwY7Y;aptitusempleos;;;
24/03/2018;La tercera clave para implementar la flexibilidad laboral es “Confía y evita el hostigamiento”. Dar confianza es cl… https://t.co/4H9mtMttDB;aptitusempleos;;;
23/03/2018;La segunda clave para implementar la flexibilidad laboral es “Diseñar posibilidades”. Conversar de una manera perso… https://t.co/lTB69BxYBV;aptitusempleos;;;
23/03/2018;Te presentamos 5 claves para implementar la flexibilidad laboral. La primera cla es “Experimenta con tu personal”.… https://t.co/mDdunA52oU;aptitusempleos;;;
23/03/2018;Elsa Del Castillo, Rectora de la @UdelPacifico, comenta acerca de la equidad de género en el mercado laboral. Mira… https://t.co/4aB8tGRlFX;aptitusempleos;;;
23/03/2018;Percy McKay y su esposa dejaron todo para hacer crecer @freshii, ya que la nueva tendencia de alimentarse mejor y c… https://t.co/yXOVvt8AFo;aptitusempleos;;;
23/03/2018;A Percy le tomó 20 años en llegar al puesto que ocupa actualmente. En un inicio, solo era encargado o socio con un… https://t.co/dNMi5CKy3c;aptitusempleos;;;
23/03/2018;Para una entrevista de trabajo, Percy McKay siempre le ha funcionado ir bien vestido y demostrar todas sus capacida… https://t.co/2SlFsKaijr;aptitusempleos;;;
23/03/2018;Para subir posiciones dentro del sector, Percy siempre iba un paso adelante. Él buscaba qué hacer, cubrir las neces… https://t.co/e7YFA17jbY;aptitusempleos;;;
23/03/2018;Percy McKay, Gerente General de @freshii, nos cuenta que su primer trabajo fue en la cafetería de su madre.… https://t.co/Y4FKgieCbS;aptitusempleos;;;
23/03/2018;"Julio Cárdenas, director académico de @CiberTweets, cada año egresan 500 mil profesionales técnicos; sin embargo el… https://t.co/KBFQxSOrhw";aptitusempleos;;;
23/03/2018;El Instituto de Economía y Desarrollo Empresarial (#IEDEP) informó que el empleo informal del sector servicios se c… https://t.co/YRWbqxjhF0;aptitusempleos;;;
22/03/2018;Encuentra la chamba que buscas de manera precisa. Postula a https://t.co/5UiZHyROhI. 🧐 https://t.co/ORi5ZSfz8r;aptitusempleos;;;
21/03/2018;La @OIM_Peru, concluyó que el 70.7% de venezolanos que llegaron al Perú trabajan en tres grandes áreas. Estas son:… https://t.co/JNwiAPHrAh;aptitusempleos;;;
21/03/2018;Héctor Patroni, gerente general de Gestores Comerciales Generando Futuro, manifestó que el 38% de puestos laborales… https://t.co/GP1SJHcjQf;aptitusempleos;;;
20/03/2018;"#DíaDeLaFelicidad 
Siempre hay alguien que nos alegra en el trabajo. Etiqueta al más feliz de tu ofi.";aptitusempleos;;;
20/03/2018;"#DíaDeLaFelicidad 
Cuéntanos ¿Qué te hace feliz en tu chamba?";aptitusempleos;;;
20/03/2018;¡Feliz día de la felicidad! Felicidad es encontrar un trabajo que te motive día a día. Encuéntralo en… https://t.co/h69sg5Nmmz;aptitusempleos;;;
19/03/2018;El @MTPE_Peru informó cuál es su posición sobre el incremento de la Remuneración Mínima Vital (RMV). La última pala… https://t.co/s1nFR2ZYVN;aptitusempleos;;;
19/03/2018;Te presentamos una compilación de universidades que ofrecen programas de estudios para personas que trabajan. Entre… https://t.co/zNi1v7UGtb;aptitusempleos;;;
16/03/2018;El postulante debe aprender a dominar la baja autoestima, porque las personas que no se tratan con respeto y dignid… https://t.co/vxhvie31F7;aptitusempleos;;;
16/03/2018;Si se habla del poco salario y la renuncia del anterior trabajo, el postulante convertirá la entrevista en algo pro… https://t.co/7uLWoJKvJJ;aptitusempleos;;;
16/03/2018;El @congresoperu aprobó la autógrafa de ley que permite la devolución automática del Impuesto a la Renta (IR) para… https://t.co/qrB7WugFuA;aptitusempleos;;;
16/03/2018;El postulante que siente respeto por sí mismo y considera valiosa su contribución al trabajo, generalmente le resul… https://t.co/UC4Bb9EGMr;aptitusempleos;;;
16/03/2018;Existen casos de profesionales que se presentan con el seleccionador y están desmotivados, actitud que se puede ide… https://t.co/OklID6tQdC;aptitusempleos;;;
16/03/2018;El profesional que busca postular a un nuevo empleo debe tomar en cuenta las actitudes en las que se suelen fijar l… https://t.co/nGfD1TbeoP;aptitusempleos;;;
16/03/2018;#NuevosRetos Una forma de agudizar tu memoria es leyendo un libro, Cuéntanos, ¿qué libro escogerías?;aptitusempleos;;;
16/03/2018;#NuevosRetos leer unos minutos al día ayuda a reducir tu nivel de estrés. Cuéntanos ¿cuál será tu próximo libro?;aptitusempleos;;;
16/03/2018;"#NuevosRetos
Leer constantemente ampliará tu vocabulario y aumentará tu concentración, atención y creatividad. https://t.co/KGToipAKKd";aptitusempleos;;;
16/03/2018;Hoy en día, muchos profesionales temen enfrentar el mercado laboral porque no se consideran preparados o competitivos. #NoticiasAptitus;aptitusempleos;;;
16/03/2018;El último tip para saber cómo decir a tu jefe que deseas un ascenso es “Usar ropa para el trabajo que se desea”. Es… https://t.co/aHZL6VIxtK;aptitusempleos;;;
16/03/2018;Si buscas un ascenso debes “Comprender el aporte a tu organización”. Saber dónde te ves a futuro dentro de la empre… https://t.co/6PZIhSwwZF;aptitusempleos;;;
16/03/2018;El segundo tip para saber cómo decir a tu jefe que deseas un ascenso es “Pensar como jefe”. El trabajador debe evid… https://t.co/dYu7fKyeEL;aptitusempleos;;;
15/03/2018;Si deseas un ascenso debes “Hacer las cosas bien y mejorarlas”. Siempre se debe realizar las labores con clase y orgullo. #BlogAptitus;aptitusempleos;;;
15/03/2018;El ascenso es un logro personal y profesional muy gratificante pero resulta difícil hacerlo saber a nuestro jefe cu… https://t.co/0fmSLw40T7;aptitusempleos;;;
15/03/2018;@Tecsup_pe, es el instituto que tiene las (6) carreras técnicas mejor remuneradas en los últimos 2 años. #NoticiasAptitus;aptitusempleos;;;
15/03/2018;@ivexler, Ministro de Educación, afirmó que los estudiantes de institutos técnicos tienen derecho a tener algo de r… https://t.co/Yaz2ql1ObT;aptitusempleos;;;
14/03/2018;Ostos añade que después de 25 años de trayectoria ahora ocupa la gerencia general de @BASF Construction Chemicals P… https://t.co/i2BwvQloiq;aptitusempleos;;;
14/03/2018;Para enfrentar una entrevista de trabajo, César Ostos recomienda averiguar todo lo posible sobre lo que hace la emp… https://t.co/WkzJHs91Lf;aptitusempleos;;;
14/03/2018;Gracias a su sentido de responsabilidad, respeto por los valores y principios de la organización, Ostos obtuvo much… https://t.co/YJ0NcOavfg;aptitusempleos;;;
14/03/2018;Ostos comenta que cuando llegó a @BASF, empezó como vendedor de una de las unidades de negocio. Actualmente es gere… https://t.co/boByWIscRN;aptitusempleos;;;
14/03/2018;César Ostos, Gerente Adjunto de @BASF, nos cuenta que su primer trabajo fue como qúimico en el laboratorio de contr… https://t.co/ea6DNt88ES;aptitusempleos;;;
14/03/2018;El @MTPE_Peru aprobó la nueva estrategia para la igualdad y la no discriminación en el empleo durante el período 2018-2021. #NoticiasAptitus;aptitusempleos;;;
14/03/2018;La @camaradelima informó que los Institutos y Escuelas Superiores, son responsables de asumir la formación laboral juvenil. #NoticiasAptitus;aptitusempleos;;;
14/03/2018;VISSO cuenta con trabajadores dentificados con la organización, con vastos conocimientos, y capacidad de aprendizaj… https://t.co/mld0pRmpXp;aptitusempleos;;;
14/03/2018;El colaborador de VISSO tiene un completo conocimiento del amplio portafolio de productos que poseen. Ello permite… https://t.co/5kKA4b8DAV;aptitusempleos;;;
14/03/2018;En VISSO, es fundamental que sus colaboradores se conviertan en expertos asesores y acompañen a cada cliente en el… https://t.co/BrcVSWrfZ2;aptitusempleos;;;
14/03/2018;Valencia añade que reclutan personas apasionadas, que demuestren esfuerzo y sean comprometidas con su labor, con el… https://t.co/Ahl80qzx5V;aptitusempleos;;;
14/03/2018;Guillermo Valencia, Gerente de Gestión del Talento Humano de VISSO, comenta que los colaboradores tienen un amplio… https://t.co/nEl5DXMyCh;aptitusempleos;;;
13/03/2018;"#ChambaSíHay
Agente de Seguridad en HERMES.

Actualiza tu CV y postula aquí: https://t.co/PExDBIovIc https://t.co/F5wFz7EeM5";aptitusempleos;;;
13/03/2018;"#ChambaSíHay
Asistente Recepcionista en HERMES.

Actualiza tu CV y postula aquí: https://t.co/SkZloUvRFc https://t.co/nzBIhqaSCH";aptitusempleos;;;
13/03/2018;"#ChambaSíHay
Coordinador de Servicio BPO en HERMES.

Actualiza tu CV y postula aquí: https://t.co/VJRSmi2Lfm https://t.co/XBTI8L7bJ5";aptitusempleos;;;
13/03/2018;Córdova menciona que las redes sociales ayudan a potenciar la marca personal, ya que les permite a los candidatos e… https://t.co/AnCpETAm8C;aptitusempleos;;;
13/03/2018;Kiana Stenning, Managing Consultant de @Korn_Ferry, señala que la marca personal influye en la etapa de recolocació… https://t.co/71ukJaK2eH;aptitusempleos;;;
13/03/2018;La marca personal hace que el candidato sea identificado como un profesional que ha tenido un desempeño exitoso o q… https://t.co/24ebtFXPpj;aptitusempleos;;;
13/03/2018;#TipsLaborales Termina tus tareas a tiempo. Procrastinar hará que no te puedas enfocar en otros proyectos.;aptitusempleos;;;
13/03/2018;Victoria Córdova, directora de Consultoría, asegura que la marca personal es la suma de atributos que hace que los… https://t.co/nBht6uXoVG;aptitusempleos;;;
13/03/2018;La marca personal es el sello distintivo que caracteriza y hace únicos a los profesionales con el propósito de llam… https://t.co/blbfEpsEpr;aptitusempleos;;;
13/03/2018;#TipsLaborales Aparta los pensamientos negativos y evita así la tensión en el trabajo.;aptitusempleos;;;
12/03/2018;"#TipsLaborales
Practica la concentración intensa dejando de lado cualquier otra actividad o distracción y aumenta t… https://t.co/pnYtAG0X28";aptitusempleos;;;
12/03/2018;La App ‘Onmining Engineering’ es una red de trabajo que permite generar oportunidades reales de negocio mediante un perfil. #NoticiasAptitus;aptitusempleos;;;
12/03/2018;Los Millenials han revolucionado la manera de laborar en las empresas. Según Aptitus, el 25% de ellos tienen puesto… https://t.co/k5Z8SGoDXY;aptitusempleos;;;
9/03/2018;Los expertos en temas de selección de personal sostienen que la foto del currículo, así como su contenido y diseño,… https://t.co/ufFYLyeEUV;aptitusempleos;;;
9/03/2018;La tercera recomendación es que la imagen debe estar bien enfocada, la iluminación deberá ser la apropiada y tener… https://t.co/SUWkA1v3fU;aptitusempleos;;;
9/03/2018;La segunda recomendación es que se debe optar por un fondo de un solo color y ropa con colores sobrios como el azul… https://t.co/cqPiDB2RAn;aptitusempleos;;;
9/03/2018;La primera recomendación que debes tomar en cuenta es que en la foto de CV solo debe considerar la cara y los hombr… https://t.co/OrdE7Jp4a8;aptitusempleos;;;
9/03/2018;Te mostramos algunas recomendaciones al momento de presentar una imagen o foto personal dentro de tu Currículum Vitae. #BlogAptitus;aptitusempleos;;;
9/03/2018;Otros consejos para una entrevista de trabajo con éxito, son: Pensar bien antes de responder y ser agradecido por l… https://t.co/bPGXieGvps;aptitusempleos;;;
9/03/2018;¿Buscas trabajo? Aquí algunos consejos ante una entrevista: Prepararse, tener buena impresión y tener un currículum… https://t.co/yhCd30vHEb;aptitusempleos;;;
9/03/2018;El quinto y sexto paso para generar empatía con el reclutador es tener palabras en común y repetir movimientos que… https://t.co/1fn8E6EoN6;aptitusempleos;;;
9/03/2018;El cuarto paso para generar empatía con el reclutador es “Contacto visual”. Fijar una mirada tranquila al entablar… https://t.co/9C3aN9N43H;aptitusempleos;;;
9/03/2018;El tercer paso para generar empatía con el reclutador es la “Postura”. Mantener la postura recta o inclinada es mue… https://t.co/Da8brgloHE;aptitusempleos;;;
8/03/2018;El segundo paso para generar empatía con el reclutador es “Romper el hielo”. Tener una buena actitud y sonreír. #BlogAptitus;aptitusempleos;;;
8/03/2018;¿Empatía con el reclutador? Conoce 6 pasos para generar dicho objetivo en tu entrevista. El primero es “Controlar e… https://t.co/WvXEngQxwR;aptitusempleos;;;
8/03/2018;"""No hay un reto lo suficientemente grande que uno no pueda superar”
-Cintya Añaños - @ISMgrupo
#MujerDestacada… https://t.co/KoGjBYU1fj";aptitusempleos;;;
8/03/2018;"“La humildad y el trato coloquial son parte de la fórmula del liderazgo”
-@Susana_Llosa - @interbank… https://t.co/Nu4NgfoD6E";aptitusempleos;;;
8/03/2018;"“Nada te va a enseñar más que la experiencia, hay cosas que no se pueden aprender en un libro o clase”
-Thais Maggi… https://t.co/LwPzGvuax8";aptitusempleos;;;
8/03/2018;"“Una persona no podrá liderar mientras no sea líder de sí mismo”
- @vaniamasias
#MujerDestacada… https://t.co/glUfAjru5j";aptitusempleos;;;
8/03/2018;En Aptitus contamos con más de 5 mil empresas publicando a nivel nacional, generando alrededor de 17 mil ofertas la… https://t.co/9ohL9IHzJX;aptitusempleos;;;
7/03/2018;En abril, la Sunat hará la devolución de impuestos a trabajadores independientes y en planilla a través de depósito… https://t.co/f4HXAxfJXa;aptitusempleos;;;
7/03/2018;El Internet se ha convertido en el principal aliado a la hora de buscar empleo, según Joseph Zumaeta, gerente de Ap… https://t.co/tW97jr867V;aptitusempleos;;;
7/03/2018;Reyes añade que siempre buscó crecer dentro de la empresa. Con cada reto que se le presentó, buscaba tener los mejo… https://t.co/ygErIwU4BD;aptitusempleos;;;
7/03/2018;Juan Gabriel Reyes añade que le tomó cerca de 20 años para llegar al puesto de Gerente General en @NestlePeru.… https://t.co/tpzO4OLpPu;aptitusempleos;;;
7/03/2018;La consultora @ManpowerPeru, indicó que el 74% de jóvenes peruanos entre los 18 y 34 años usan aplicativos móviles… https://t.co/LIduyl8yrX;aptitusempleos;;;
7/03/2018;Para enfrentar una entrevista laboral, Reyes comenta que demostraba sus habilidades blandas y capacidades de relaci… https://t.co/SN9Go0Y2YP;aptitusempleos;;;
7/03/2018;Para escalar a un puesto mayor, Reyes no la pensaba dos veces. Después de haber trabajado en cuatro empresas, él ll… https://t.co/MCwYudngwl;aptitusempleos;;;
7/03/2018;Juan Gabriel Reyes, Gerente General de @NestlePeru, nos cuenta que su primer trabajo fue en una cadena de supermerc… https://t.co/IZ9kMOpbrW;aptitusempleos;;;
7/03/2018;"Gracias a la tecnología, hoy puedes explorar diversas ofertas de empleo desde donde te encuentres.
Conoce más en nu… https://t.co/sFlLDPWpUi";aptitusempleos;;;
7/03/2018;El cuarto valor de un trabajador en @modasaperu es la calidad e innovación. Buscan personas que imaginen, creen y l… https://t.co/RCY6c85uV5;aptitusempleos;;;
7/03/2018;El tercer valor de un trabajador en @modasaperu es trabajar en equipo. Ser colaborador y comunicarse con el resto d… https://t.co/gXDunfDiON;aptitusempleos;;;
7/03/2018;El segundo valor de un trabajador en @modasaperu es el compromiso. Sentir amor y pasión por lo que hacen. #AptitusDominical;aptitusempleos;;;
